gene_id	ensembl_gene_id	gene_symbol	entrez_id	gene_name	baseMean	log2FoldChange	lfcSE	pvalue	padj	significant
ENSG00000029153	ENSG00000029153	BMAL2	56938	basic helix-loop-helix ARNT like 2	53.952764958896495	1.9280089586636984	0.3015168304480404	9.574155902072736e-12	3.8370841871097706e-10	upregulated
ENSG00000153162	ENSG00000153162	BMP6	654	bone morphogenetic protein 6	187.6575946854319	1.737801234021149	0.27193168165120424	1.0156923689651962e-11	4.049714304023186e-10	upregulated
ENSG00000127423	ENSG00000127423	AUNIP	79000	aurora kinase A and ninein interacting protein	15.247956195359093	1.7241032090916073	0.27023658253326976	1.2160361686338734e-11	4.823713804478611e-10	upregulated
ENSG00000180573	ENSG00000180573	H2AC6	8334	H2A clustered histone 6	2324.00819107851	1.8438876010303535	0.28932891893376633	1.257116961844148e-11	4.973950019949676e-10	upregulated
ENSG00000188130	ENSG00000188130	MAPK12	6300	mitogen-activated protein kinase 12	16.90714151232659	1.718390340195652	0.27086421233289426	1.3794972357269978e-11	5.4304573924177e-10	upregulated
ENSG00000188672	ENSG00000188672	RHCE	6006	Rh blood group CcEe antigens	24.289769888037455	2.070864194466659	0.3269903002988517	1.3847999342949894e-11	5.437530881244376e-10	upregulated
ENSG00000146376	ENSG00000146376	ARHGAP18	93663	Rho GTPase activating protein 18	447.51857237063945	1.0016780777059755	0.1562230657899745	1.6149843531157416e-11	6.293569677594258e-10	upregulated
ENSG00000231475	ENSG00000231475	IGHV4-30-2	28398	immunoglobulin heavy variable 4-30-2	295.18181021377205	2.6330849754342056	0.4187568876451139	1.7057915820698394e-11	6.614206859475801e-10	upregulated
ENSG00000211943	ENSG00000211943	IGHV3-15	28448	immunoglobulin heavy variable 3-15	729.3464174125411	2.4394894842876775	0.3887438972669999	1.9411575201861045e-11	7.433914355083081e-10	upregulated
ENSG00000188536	ENSG00000188536	HBA2	3040	hemoglobin subunit alpha 2	7668.461227947216	6.436830657462758	1.0348627006111162	2.0402682889483332e-11	7.775076452478782e-10	upregulated
ENSG00000275063	ENSG00000275063	LOC102723407	102723407	immunoglobulin heavy variable 4-38-2-like	1512.2085962847354	3.4415480738260564	0.5512230796510492	2.069442533921737e-11	7.855466769692622e-10	upregulated
ENSG00000185480	ENSG00000185480	PARPBP	55010	PARP1 binding protein	60.59452264923436	1.2088690936073678	0.19067128156029065	2.0766981757283604e-11	7.855997245255333e-10	upregulated
ENSG00000196787	ENSG00000196787	H2AC11	8969	H2A clustered histone 11	153.03974633604744	1.5510468818036531	0.24704827597425355	2.385186322988883e-11	8.914274667363271e-10	upregulated
ENSG00000196550	ENSG00000196550	FAM72A	729533	family with sequence similarity 72 member A	11.752702451642392	1.6646609701116504	0.2650605135355463	2.4520039699637695e-11	9.098225256970827e-10	upregulated
ENSG00000198182	ENSG00000198182	ZNF607	84775	zinc finger protein 607	68.18933994622287	-1.2411171447750264	0.19668315961603053	2.4512269424718735e-11	9.098225256970827e-10	downregulated
ENSG00000012048	ENSG00000012048	BRCA1	672	BRCA1 DNA repair associated	111.41295576489544	1.0514543738435158	0.16590221029746224	2.486000788361945e-11	9.202356140213307e-10	upregulated
ENSG00000186603	ENSG00000186603	HPDL	84842	4-hydroxyphenylpyruvate dioxygenase like	18.5833945847174	1.6772241676453816	0.26765750968058283	2.587436405098529e-11	9.5323369698523e-10	upregulated
ENSG00000169385	ENSG00000169385	RNASE2	6036	ribonuclease A family member 2	1378.3625350395198	2.381289384816047	0.3832035211725978	2.7650015667478983e-11	1.0138339078075628e-9	upregulated
ENSG00000241244	ENSG00000241244	IGKV1D-16	28901	immunoglobulin kappa variable 1D-16	57.19722197438406	3.4690701825749506	0.5599043535908907	2.806920110368908e-11	1.0223179559504584e-9	upregulated
ENSG00000211951	ENSG00000211951	IGHV2-26	28455	immunoglobulin heavy variable 2-26	123.78427012112704	5.196052680118512	0.3494136512164348	2.8079139215660557e-11	1.0223179559504584e-9	upregulated
ENSG00000211964	ENSG00000211964	IGHV3-48	28424	immunoglobulin heavy variable 3-48	1295.860986951148	2.816244049037721	0.454315911620835	3.05966298932043e-11	1.1061858499850783e-9	upregulated
ENSG00000163736	ENSG00000163736	PPBP	5473	pro-platelet basic protein	4926.181282956042	2.1362934238793825	0.3439782127422114	3.242617364708349e-11	1.1696045424796858e-9	upregulated
ENSG00000186026	ENSG00000186026	ZNF284	342909	zinc finger protein 284	29.09620676935438	-1.0401460970902348	0.1649590313457669	3.3043161362021436e-11	1.189093811426804e-9	downregulated
ENSG00000135404	ENSG00000135404	CD63	967	CD63 molecule	5656.941112436602	1.225578933858906	0.1941352936636842	3.5067949474018144e-11	1.253234784198206e-9	upregulated
ENSG00000169756	ENSG00000169756	LIMS1	3987	LIM zinc finger domain containing 1	2084.886556520809	1.074227894938683	0.1718930906043595	3.8339678874081115e-11	1.360135192177378e-9	upregulated
ENSG00000163737	ENSG00000163737	PF4	5196	platelet factor 4	1182.9609073554725	1.94649045961343	0.3151735291747092	3.841000736129539e-11	1.360135192177378e-9	upregulated
ENSG00000003436	ENSG00000003436	TFPI	7035	tissue factor pathway inhibitor	50.85388692201795	2.322462371050782	0.3772646403503993	3.981575859408367e-11	1.4003229383089288e-9	upregulated
ENSG00000169704	ENSG00000169704	GP9	2815	glycoprotein IX platelet	532.7466443661541	2.011389617750879	0.3263886535718688	4.1395846063471966e-11	1.446057595595609e-9	upregulated
ENSG00000117400	ENSG00000117400	MPL	4352	MPL proto-oncogene, thrombopoietin receptor	49.03239040688793	2.1092849847396726	0.34271842286830323	4.2086630261632426e-11	1.4635955949729122e-9	upregulated
ENSG00000150967	ENSG00000150967	ABCB9	23457	ATP binding cassette subfamily B member 9	103.31130414357072	1.327057577493978	0.21377866791260672	4.234275504257231e-11	1.469208346108046e-9	upregulated
ENSG00000211959	ENSG00000211959	IGHV4-39	28394	immunoglobulin heavy variable 4-39	1893.5114973004097	3.1777412539033034	0.518185790745634	4.3247863953836576e-11	1.4972642185803687e-9	upregulated
ENSG00000186642	ENSG00000186642	PDE2A	5138	phosphodiesterase 2A	57.5796301088652	2.018837031633288	0.3281409081801682	4.356526927638105e-11	1.5048938228879063e-9	upregulated
ENSG00000174099	ENSG00000174099	MSRB3	253827	methionine sulfoxide reductase B3	73.93458456489198	1.64366984613832	0.2665953648421187	4.460497070871321e-11	1.5373846570936484e-9	upregulated
ENSG00000205309	ENSG00000205309	NT5M	56953	5',3'-nucleotidase, mitochondrial	155.5724355270386	1.9683826172475525	0.31992133042681914	4.500201563340485e-11	1.544206332907321e-9	upregulated
ENSG00000249096	ENSG00000249096	ENSG00000249096	NA	NA	20.67237265416757	1.7638890747773115	0.28633545977950253	5.064775362039109e-11	1.734098584221337e-9	upregulated
ENSG00000131711	ENSG00000131711	MAP1B	4131	microtubule associated protein 1B	44.52731108738008	1.4995224067652038	0.24344614004463877	5.204529061618355e-11	1.770224687405717e-9	upregulated
ENSG00000277075	ENSG00000277075	H2AC8	3012	H2A clustered histone 8	35.81808871955737	1.9441535266383911	0.3174625389871121	5.299344877842378e-11	1.7985303950839226e-9	upregulated
ENSG00000115290	ENSG00000115290	GRB14	2888	growth factor receptor bound protein 14	19.381237689213684	2.6556440219676674	0.4349355929013436	5.3503955476671104e-11	1.8118915926706743e-9	upregulated
ENSG00000184792	ENSG00000184792	OSBP2	23762	oxysterol binding protein 2	447.41175733767056	2.939611564344438	0.4827084720893933	5.683221353913802e-11	1.8997147241207555e-9	upregulated
ENSG00000213809	ENSG00000213809	KLRC4-KLRK1	100528032	KLRC4-KLRK1 readthrough	70.92659529711162	-1.6454965624417144	0.2681066005850073	5.7344430918218144e-11	1.912714244175405e-9	downregulated
ENSG00000281990	ENSG00000281990	IGHV1-69-2	28458	immunoglobulin heavy variable 1-69-2	579.6478917659762	5.2710014012348365	0.8711231814954665	5.936082946075513e-11	1.971491359606664e-9	upregulated
ENSG00000204103	ENSG00000204103	MAFB	9935	MAF bZIP transcription factor B	5882.630366177434	1.4520990061145314	0.23550955883868568	5.970331363937718e-11	1.978629048176795e-9	upregulated
ENSG00000164181	ENSG00000164181	ELOVL7	79993	ELOVL fatty acid elongase 7	167.9053670383618	2.0830458209875147	0.3417563697873107	6.069589257145013e-11	2.007235167981218e-9	upregulated
ENSG00000276180	ENSG00000276180	H4C9	8294	H4 clustered histone 9	69.70313278497345	1.1154436870998337	0.18052753555991383	6.140921709892809e-11	2.0265041642646276e-9	upregulated
ENSG00000236279	ENSG00000236279	CLEC2L	154790	C-type lectin domain family 2 member L	31.328928352712524	2.980375769002172	0.4910938189052072	6.191884297601816e-11	2.035763581584427e-9	upregulated
ENSG00000213949	ENSG00000213949	ITGA1	3672	integrin subunit alpha 1	140.3873258218659	1.9618619211956632	0.32245199435912053	6.883883324891375e-11	2.238344452181661e-9	upregulated
ENSG00000117411	ENSG00000117411	B4GALT2	8704	beta-1,4-galactosyltransferase 2	77.43330035548233	1.196592965593267	0.19475236264749088	7.278955071744262e-11	2.3520123575573652e-9	upregulated
ENSG00000274213	ENSG00000274213	ENSG00000274213	NA	NA	110.54153132220718	1.289699758906297	0.2108125688788477	7.696423983600523e-11	2.476587883519588e-9	upregulated
ENSG00000165914	ENSG00000165914	TTC7B	145567	tetratricopeptide repeat domain 7B	170.67244167030012	1.790496865620631	0.29523931610432136	8.233635095989485e-11	2.622360130243292e-9	upregulated
ENSG00000254395	ENSG00000254395	IGHV4-55	28393	immunoglobulin heavy variable 4-55 (pseudogene)	81.05764554480805	2.4731448654915704	0.4099358368257123	8.458486185237691e-11	2.688342637972061e-9	upregulated
ENSG00000128578	ENSG00000128578	STRIP2	57464	striatin interacting protein 2	28.204726185697428	1.6983532213955923	0.28032846773959647	8.801930731710327e-11	2.7917780296283678e-9	upregulated
ENSG00000205038	ENSG00000205038	PKHD1L1	93035	PKHD1 like 1	64.1588049426081	1.696095747774475	0.2803539971527863	8.958128343278768e-11	2.835521849066402e-9	upregulated
ENSG00000109272	ENSG00000109272	PF4V1	5197	platelet factor 4 variant 1	249.46943493299423	2.7644529145009424	0.4603891337528628	9.698990378218052e-11	3.039016985174989e-9	upregulated
ENSG00000091651	ENSG00000091651	ORC6	23594	origin recognition complex subunit 6	48.33386564055053	1.2098191303871793	0.1985532914514093	9.779790694461987e-11	3.058156324014222e-9	upregulated
ENSG00000249992	ENSG00000249992	TMEM158	25907	transmembrane protein 158	90.80027696533392	1.9570255267365209	0.32561390898454423	1.0539940525335731e-10	3.289224900361312e-9	upregulated
ENSG00000277856	ENSG00000277856	ENSG00000277856	NA	NA	293.5468354883208	4.341284838557555	0.5320265113351351	1.0569940116611311e-10	3.291963277281956e-9	upregulated
ENSG00000140525	ENSG00000140525	FANCI	55215	FA complementation group I	400.8695739918547	1.0064993875545074	0.1646678767161165	1.0894988551703993e-10	3.379625448738579e-9	upregulated
ENSG00000158578	ENSG00000158578	ALAS2	212	5'-aminolevulinate synthase 2	2533.283125594636	5.980363121809042	1.010314441086312	1.2841681394670529e-10	3.920757449435825e-9	upregulated
ENSG00000144290	ENSG00000144290	SLC4A10	57282	solute carrier family 4 member 10	61.139594821908894	-2.445488075824051	0.41055194338941264	1.3520136786227114e-10	4.095650811609035e-9	downregulated
ENSG00000183160	ENSG00000183160	TMEM119	338773	transmembrane protein 119	45.23458879674538	1.8763573022579672	0.3143689296747928	1.3806523398992395e-10	4.174252980864952e-9	upregulated
ENSG00000245648	ENSG00000245648	KLRK1-AS1	101928100	KLRK1 antisense RNA 1	90.20650509432888	-1.202053226538681	0.19915824787533432	1.4254487460811978e-10	4.284633730953368e-9	downregulated
ENSG00000213557	ENSG00000213557	RPL31P43	392382	ribosomal protein L31 pseudogene 43	19.71216689939763	-1.8848372931605384	0.3156676095627216	1.432475302614227e-10	4.297425907842682e-9	downregulated
ENSG00000222037	ENSG00000222037	IGLC6	3542	immunoglobulin lambda constant 6	35.58475152300279	2.755295251050213	0.4641705899310284	1.474240983955309e-10	4.405679703496503e-9	upregulated
ENSG00000154146	ENSG00000154146	NRGN	4900	neurogranin	2047.0695801723905	1.7482894325208576	0.29321102299310503	1.6837110466907243e-10	5.021991987340987e-9	upregulated
ENSG00000100162	ENSG00000100162	CENPM	79019	centromere protein M	213.3964548813267	1.106560059339439	0.18429628122708283	1.8119150836760616e-10	5.3836787256351955e-9	upregulated
ENSG00000146054	ENSG00000146054	TRIM7	81786	tripartite motif containing 7	121.5008556825702	1.46665503595482	0.24730215804723865	2.0700059846012915e-10	6.080642579766294e-9	upregulated
ENSG00000211967	ENSG00000211967	IGHV3-53	28420	immunoglobulin heavy variable 3-53	294.48813694782973	2.375714537563447	0.4038755158974201	2.159996425762478e-10	6.309142102368367e-9	upregulated
ENSG00000275713	ENSG00000275713	H2BC9	8345	H2B clustered histone 9	83.20143543972767	2.2614826961156225	0.38535788108946856	2.3223396736002884e-10	6.757877736874385e-9	upregulated
ENSG00000125148	ENSG00000125148	MT2A	4502	metallothionein 2A	977.5949597381576	1.2880618555585877	0.2167245513199348	2.407940450220913e-10	6.980776894004927e-9	upregulated
ENSG00000143942	ENSG00000143942	CHAC2	494143	ChaC glutathione specific gamma-glutamylcyclotransferase 2	44.0890797156645	1.3215618307596313	0.2229816919850653	2.559260347824487e-10	7.378090705345316e-9	upregulated
ENSG00000138722	ENSG00000138722	MMRN1	22915	multimerin 1	250.57333604997112	2.0984969910400273	0.3580419574899705	2.6154657499898855e-10	7.526136137725998e-9	upregulated
ENSG00000158373	ENSG00000158373	H2BC5	3017	H2B clustered histone 5	76.45817078734194	1.9309119973225877	0.32990001315338513	2.782865796364958e-10	7.948848711163995e-9	upregulated
ENSG00000072422	ENSG00000072422	RHOBTB1	9886	Rho related BTB domain containing 1	190.99718300261264	2.0345265474862995	0.3489984851822443	3.100700769707586e-10	8.743976170575393e-9	upregulated
ENSG00000011105	ENSG00000011105	TSPAN9	10867	tetraspanin 9	26.55599865521481	2.1034808428758245	0.3611980777604107	3.180450364133523e-10	8.902493299066268e-9	upregulated
ENSG00000224650	ENSG00000224650	IGHV3-74	28408	immunoglobulin heavy variable 3-74	831.8667370483887	2.4621369486575952	0.4232220733566841	3.181769312469309e-10	8.902493299066268e-9	upregulated
ENSG00000087589	ENSG00000087589	CASS4	57091	Cas scaffold protein family member 4	211.49281272254137	-1.011673992874659	0.1706469781750227	3.2682870054146415e-10	9.117109973737608e-9	downregulated
ENSG00000104341	ENSG00000104341	LAPTM4B	55353	lysosomal protein transmembrane 4 beta	116.4703142401846	1.2592786619296017	0.2143921298029171	3.395881933591515e-10	9.405380141072217e-9	upregulated
ENSG00000142089	ENSG00000142089	IFITM3	10410	interferon induced transmembrane protein 3	6781.372507053042	1.995089945822187	0.34045733849456133	3.4121704807456975e-10	9.433647799708696e-9	upregulated
ENSG00000196141	ENSG00000196141	SPATS2L	26010	spermatogenesis associated serine rich 2 like	231.00285271694435	1.409254356709228	0.24002328450957192	3.4547382199443214e-10	9.517404936294214e-9	upregulated
ENSG00000187800	ENSG00000187800	PEAR1	375033	platelet endothelial aggregation receptor 1	287.5460049950022	2.0298524329912575	0.34906099742465024	3.5123503627839976e-10	9.658963497655994e-9	upregulated
ENSG00000136231	ENSG00000136231	IGF2BP3	10643	insulin like growth factor 2 mRNA binding protein 3	48.70737169956254	1.6612756467366274	0.28550290563442243	3.7990612744299335e-10	1.0373845134931036e-8	upregulated
ENSG00000221955	ENSG00000221955	SLC12A8	84561	solute carrier family 12 member 8	14.8285196858054	1.8413669991499395	0.31733661727863005	4.0043812806308924e-10	1.0896132221506166e-8	upregulated
ENSG00000082781	ENSG00000082781	ITGB5	3693	integrin subunit beta 5	611.1688704631304	1.9882768253310752	0.3434322611913518	4.2162627439961667e-10	1.1353165826281344e-8	upregulated
ENSG00000005249	ENSG00000005249	PRKAR2B	5577	protein kinase cAMP-dependent type II regulatory subunit beta	1293.79868064447	1.823240189214099	0.31509156181630776	4.3423853326348085e-10	1.1652317735149809e-8	upregulated
ENSG00000088053	ENSG00000088053	GP6	51206	glycoprotein VI platelet	222.88535903943668	1.998742064968505	0.3464311339407796	4.619430743324559e-10	1.2352994970511021e-8	upregulated
ENSG00000259207	ENSG00000259207	ITGB3	3690	integrin subunit beta 3	1599.305425254346	2.3554980388859743	0.4096521126079669	4.9324875885084e-10	1.3055099402349026e-8	upregulated
ENSG00000204323	ENSG00000204323	SMIM5	643008	small integral membrane protein 5	131.81268208244663	2.063038158758756	0.3607413500836243	5.970160533519823e-10	1.5588752504190653e-8	upregulated
ENSG00000142583	ENSG00000142583	SLC2A5	6518	solute carrier family 2 member 5	107.15728904152716	1.66947921088574	0.290877385442885	6.117123368966145e-10	1.5892225033947224e-8	upregulated
ENSG00000135862	ENSG00000135862	LAMC1	3915	laminin subunit gamma 1	237.4871922622455	1.5423115362517987	0.2684512287065177	6.321869887535898e-10	1.6342033659280298e-8	upregulated
ENSG00000149564	ENSG00000149564	ESAM	90952	endothelial cell adhesion molecule	594.2473014126474	1.9009922729530015	0.3323821776545869	6.406500270739582e-10	1.6505783920128062e-8	upregulated
ENSG00000130821	ENSG00000130821	SLC6A8	6535	solute carrier family 6 member 8	81.91987396581993	2.4280941029496694	0.426737436642088	6.503310030835956e-10	1.6699724930176443e-8	upregulated
ENSG00000143546	ENSG00000143546	S100A8	6279	S100 calcium binding protein A8	43018.39416234534	1.8229645740535296	0.31868362828823127	6.589386242445413e-10	1.6864914293783562e-8	upregulated
ENSG00000101856	ENSG00000101856	PGRMC1	10857	progesterone receptor membrane component 1	749.5269906986817	1.0189430173170162	0.1755227315050825	6.760568764334445e-10	1.7274534025506962e-8	upregulated
ENSG00000088726	ENSG00000088726	TMEM40	55287	transmembrane protein 40	200.9111750908006	1.999513629392344	0.3509907257719617	6.897512388985318e-10	1.759546334755959e-8	upregulated
ENSG00000140479	ENSG00000140479	PCSK6	5046	proprotein convertase subtilisin/kexin type 6	228.488491515556	2.160093494201886	0.3798845119609131	7.181510122416825e-10	1.8231763890690724e-8	upregulated
ENSG00000068137	ENSG00000068137	PLEKHH3	79990	pleckstrin homology, MyTH4 and FERM domain containing H3	26.48760436849753	1.0980121949585742	0.19052441714855123	7.789297190372568e-10	1.9548867220498147e-8	upregulated
ENSG00000127920	ENSG00000127920	GNG11	2791	G protein subunit gamma 11	596.9000333455365	1.678714842065201	0.2947565759348043	7.980361931397265e-10	1.9963776379995422e-8	upregulated
ENSG00000186193	ENSG00000186193	SAPCD2	89958	suppressor APC domain containing 2	143.89581148909127	1.556506482775834	0.2733382938434322	8.504665959366963e-10	2.1105179044765056e-8	upregulated
ENSG00000170271	ENSG00000170271	FAXDC2	10826	fatty acid hydroxylase domain containing 2	493.3699927390558	1.895321101182093	0.3347536910283529	8.660291518438165e-10	2.1457048155107982e-8	upregulated
ENSG00000065534	ENSG00000065534	MYLK	4638	myosin light chain kinase	521.7877846641753	1.9766832701838473	0.3500297613259777	9.502607721401856e-10	2.343170838774925e-8	upregulated
ENSG00000133069	ENSG00000133069	TMCC2	9911	transmembrane and coiled-coil domain family 2	250.28594499171464	1.9220028175363644	0.34098365515973933	1.0214594755449548e-9	2.494934876488543e-8	upregulated
ENSG00000243264	ENSG00000243264	IGKV2D-29	28882	immunoglobulin kappa variable 2D-29	176.6575186651209	4.36766608120815	0.5389924986794559	1.0818804507223391e-9	2.6224595715849866e-8	upregulated
ENSG00000274576	ENSG00000274576	IGHV2-70	28454	immunoglobulin heavy variable 2-70	201.42106643052412	3.722800212502372	0.6673814722143583	1.0791658560142996e-9	2.6224595715849866e-8	upregulated
ENSG00000175643	ENSG00000175643	RMI2	116028	RecQ mediated genome instability 2	82.61433404639124	1.2256429357222165	0.21536555365926344	1.082123872220755e-9	2.6224595715849866e-8	upregulated
ENSG00000211639	ENSG00000211639	IGLV4-60	28785	immunoglobulin lambda variable 4-60	135.21685276552282	2.6689056131202387	0.47690301321230255	1.093170390537859e-9	2.6450971540159436e-8	upregulated
ENSG00000211670	ENSG00000211670	IGLV3-9	28804	immunoglobulin lambda variable 3-9	146.98484721680703	2.708366395576163	0.4860193945725208	1.2466020246345936e-9	2.9745842157050082e-8	upregulated
ENSG00000047648	ENSG00000047648	ARHGAP6	395	Rho GTPase activating protein 6	94.84265856026748	1.9401293042848993	0.34723314130621036	1.3136086932329954e-9	3.120072102916349e-8	upregulated
ENSG00000111452	ENSG00000111452	ADGRD1	283383	adhesion G protein-coupled receptor D1	77.17513005403214	-1.2527620878693968	0.22179911529147897	1.34220000990011e-9	3.1685726261112195e-8	downregulated
ENSG00000088340	ENSG00000088340	FER1L4	80307	fer-1 like family member 4 (pseudogene)	23.35920506426615	2.5268899199103765	0.4551453056615603	1.4702137874973876e-9	3.4655039276724146e-8	upregulated
ENSG00000234456	ENSG00000234456	MAGI2-AS3	100505881	MAGI2 antisense RNA 3	37.94196184164817	2.3428824202568697	0.4231723361960269	1.57986496955847e-9	3.7014661144791354e-8	upregulated
ENSG00000163221	ENSG00000163221	S100A12	6283	S100 calcium binding protein A12	3719.4181108386783	2.3781151479434026	0.42767817079205134	1.5966683117700124e-9	3.7351923854529256e-8	upregulated
ENSG00000182732	ENSG00000182732	RGS6	9628	regulator of G protein signaling 6	67.6927450994297	1.8217846281343728	0.3277663026508345	1.6309710287647807e-9	3.803964008442368e-8	upregulated
ENSG00000184497	ENSG00000184497	TMEM255B	348013	transmembrane protein 255B	38.90754377162358	1.517907943741992	0.27243904422367793	1.6480309172807867e-9	3.837981910964715e-8	upregulated
ENSG00000136842	ENSG00000136842	TMOD1	7111	tropomodulin 1	56.46376377594705	2.1910954411591783	0.39808322415351055	2.005926091231055e-9	4.643569205222934e-8	upregulated
ENSG00000144354	ENSG00000144354	CDCA7	83879	cell division cycle associated 7	183.42217369107377	1.3938073382067502	0.25095346270809005	2.1799729050165758e-9	4.994295385052746e-8	upregulated
ENSG00000168758	ENSG00000168758	SEMA4C	54910	semaphorin 4C	290.49228896291675	-1.0121807720596885	0.1805627525711135	2.1971286323531263e-9	5.018772472429602e-8	downregulated
ENSG00000254614	ENSG00000254614	CAPN1-AS1	728975	CAPN1 antisense RNA 1	96.5053206650932	1.736995968618187	0.31648691819723185	2.446330044191245e-9	5.547160670381025e-8	upregulated
ENSG00000085733	ENSG00000085733	CTTN	2017	cortactin	237.43670515435383	1.7261922512878871	0.31469068572385295	2.511736105590926e-9	5.6788669092879396e-8	upregulated
ENSG00000122786	ENSG00000122786	CALD1	800	caldesmon 1	67.21566200852111	2.0144862392086686	0.369370908259503	2.7330095717560654e-9	6.10792196800239e-8	upregulated
ENSG00000253234	ENSG00000253234	ENSG00000253234	NA	NA	35.60503495305887	1.9212577299264668	0.35174319687342226	2.7817480099642255e-9	6.19898155668752e-8	upregulated
ENSG00000064601	ENSG00000064601	CTSA	5476	cathepsin A	5550.640275908497	1.1005868883968868	0.19646619070041613	2.923072118255675e-9	6.485958305314095e-8	upregulated
ENSG00000166341	ENSG00000166341	DCHS1	8642	dachsous cadherin-related 1	97.52508570752204	-1.2217742734439347	0.2217365266707922	2.9545190417506104e-9	6.537031431890438e-8	downregulated
ENSG00000111644	ENSG00000111644	ACRBP	84519	acrosin binding protein	660.261342158726	1.4850697283328214	0.2704132006395611	3.0318242939807387e-9	6.660565835643239e-8	upregulated
ENSG00000239951	ENSG00000239951	IGKV3-20	28912	immunoglobulin kappa variable 3-20	3174.3351495409265	2.310188030535402	0.42522687576552465	3.095975760397212e-9	6.791878931225003e-8	upregulated
ENSG00000280011	ENSG00000280011	ENSG00000280011	NA	NA	20.21067597293095	1.110870610151829	0.20106098439586065	3.100613375731132e-9	6.792445403614387e-8	upregulated
ENSG00000211935	ENSG00000211935	IGHV1-3	28473	immunoglobulin heavy variable 1-3	295.13957375710646	2.936335195121539	0.5435252481011658	3.122291796059173e-9	6.830288541167529e-8	upregulated
ENSG00000240505	ENSG00000240505	TNFRSF13B	23495	TNF receptor superfamily member 13B	246.7529929097979	1.4433167129027438	0.26369731136452434	3.1639499865960593e-9	6.911671027057028e-8	upregulated
ENSG00000101003	ENSG00000101003	GINS1	9837	GINS complex subunit 1	32.583130817623775	1.5259377125087197	0.2790003140171489	3.2024086870445983e-9	6.956492820176713e-8	upregulated
ENSG00000238243	ENSG00000238243	OR2W3	343171	olfactory receptor family 2 subfamily W member 3	63.91935681713735	2.445360658587895	0.45374173831444337	3.546644899925955e-9	7.618900609120716e-8	upregulated
ENSG00000167553	ENSG00000167553	TUBA1C	84790	tubulin alpha 1c	232.53235339577117	1.1181612691560034	0.2030350790611555	3.592292741883591e-9	7.695643705333495e-8	upregulated
ENSG00000110079	ENSG00000110079	MS4A4A	51338	membrane spanning 4-domains A4A	687.8480209788179	1.6564212711768014	0.30598309134586044	3.887269612744286e-9	8.270446048513563e-8	upregulated
ENSG00000211942	ENSG00000211942	IGHV3-13	28449	immunoglobulin heavy variable 3-13	274.794253178281	3.1545478943529304	0.588861268168788	3.913255970810972e-9	8.314328781818929e-8	upregulated
ENSG00000185052	ENSG00000185052	SLC24A3	57419	solute carrier family 24 member 3	54.31119484226642	2.179767594767917	0.40525889962025047	3.998395060736355e-9	8.472009206560227e-8	upregulated
ENSG00000278196	ENSG00000278196	IGLV2-8	28817	immunoglobulin lambda variable 2-8	535.0251768394262	2.225885615160128	0.4147583023209039	4.239085476543887e-9	8.921060480487884e-8	upregulated
ENSG00000042062	ENSG00000042062	RIPOR3	140876	RIPOR family member 3	77.5807837200583	1.4174646639042665	0.26145095656046735	4.299917609009915e-9	9.000232404283911e-8	upregulated
ENSG00000006327	ENSG00000006327	TNFRSF12A	51330	TNF receptor superfamily member 12A	89.35538228634798	2.064305933112869	0.38518267975661985	4.569600523599759e-9	9.51335625785668e-8	upregulated
ENSG00000124191	ENSG00000124191	TOX2	84969	TOX high mobility group box family member 2	77.14538317189935	1.1659746709355367	0.21437842472354787	4.811980345714926e-9	1.0004532863544036e-7	upregulated
ENSG00000163606	ENSG00000163606	CD200R1	131450	CD200 receptor 1	219.8634196713867	-1.139827835706475	0.20981910309847124	5.075633476608176e-9	1.05244752970846e-7	downregulated
ENSG00000239819	ENSG00000239819	IGKV1D-8	28904	immunoglobulin kappa variable 1D-8	81.67093346069491	2.2250563339003544	0.41730364733050207	5.090929391144698e-9	1.0542098111702841e-7	upregulated
ENSG00000086506	ENSG00000086506	HBQ1	3049	hemoglobin subunit theta 1	28.216369257561585	2.6521479909930323	0.49893042885173194	5.1146955036896635e-9	1.0577190301630223e-7	upregulated
ENSG00000178229	ENSG00000178229	ZNF543	125919	zinc finger protein 543	94.61636344798468	-1.027321450856676	0.1886933709083576	5.477720959116735e-9	1.1208370986266564e-7	downregulated
ENSG00000079308	ENSG00000079308	TNS1	7145	tensin 1	286.7831089023849	2.213914395873974	0.4165230327723321	5.625324019589802e-9	1.1495227344379163e-7	upregulated
ENSG00000049323	ENSG00000049323	LTBP1	4052	latent transforming growth factor beta binding protein 1	392.9454003777963	1.8570205648624023	0.3487909893649461	5.881963199791825e-9	1.195665127506831e-7	upregulated
ENSG00000134668	ENSG00000134668	SPOCD1	90853	SPOC domain containing 1	82.49251823135253	2.0473487428575856	0.386533043982399	6.503505202381282e-9	1.3116952625348986e-7	upregulated
ENSG00000163430	ENSG00000163430	FSTL1	11167	follistatin like 1	108.85338656324382	2.0257381769325873	0.3827762740399258	6.587846045981177e-9	1.3269804178333517e-7	upregulated
ENSG00000163220	ENSG00000163220	S100A9	6280	S100 calcium binding protein A9	73630.94538912301	1.586274459104548	0.2953250512003772	6.697435171522952e-9	1.343819139848913e-7	upregulated
ENSG00000115155	ENSG00000115155	OTOF	9381	otoferlin	145.2637610027403	2.7047488468093897	0.5135103867953527	6.692560088682345e-9	1.343819139848913e-7	upregulated
