ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0000212	meiotic spindle organization	17	0.9249134793320404	1.931522125197523	2.1705305150361766e-7	9.709020110535771e-6	8.584203390293451e-6	344	tags=41%, list=2%, signal=40%	259266/9133/9700/10403/6790/26271/7283
GO:0046034	ATP metabolic process	119	0.6738198319001515	1.848355752176997	2.607787211583671e-7	1.1567709439383234e-5	1.0227558441219818e-5	2340	tags=51%, list=17%, signal=43%	30968/4715/4728/4694/54539/4713/4696/516/521/4726/374291/518/4710/522/4706/10476/513/4709/84833/539/4722/9556/9551/514/4716/4700/4712/4695/6390/509/55967/4717/2023/4704/4707/706/4702/11164/498/572/226/4714/4708/506/4729/7114/517/65990/515/10632/4725/29789/4724/790955/7415/9605/4718/318/205/6391/126328
GO:0065004	protein-DNA complex assembly	177	0.6237114689348713	1.755171532564941	3.405554591216529e-7	1.4981625693426101e-5	1.3245963094675165e-5	1659	tags=25%, list=12%, signal=23%	55355/3009/81620/3006/1058/9787/8318/5888/1063/4171/3007/8347/3008/1062/8343/387103/3148/8971/8349/55723/8970/8339/8365/79172/8357/10541/8294/8364/10036/8345/55839/51053/8208/6880/2491/8341/201254/3021/3146/3020/3005/10025/2958/23234/9555
GO:0000910	cytokinesis	158	0.6326339969168924	1.773914301985901	3.4566606889460785e-7	1.5081807251852439e-5	1.3334538343639273e-5	1247	tags=20%, list=9%, signal=18%	5347/9212/332/24137/10112/9700/1058/55165/990/54443/9928/55143/144455/9493/79733/6790/11113/3925/675/808/11258/26073/1072/27243/128866/375/55752/598/5414/10899/998
GO:1901992	positive regulation of mitotic cell cycle phase transition	76	0.7241041905130361	1.9108061211045564	4.1824367030869675e-7	1.8100089894741403e-5	1.6003144629441018e-5	313	tags=18%, list=2%, signal=18%	6241/11065/991/51514/9700/113130/9787/990/993/891/983/6491/7027/26271
GO:0009150	purine ribonucleotide metabolic process	295	0.5587514047994295	1.6014207576469426	6.130599803416739e-7	2.6317082865796214e-5	2.3268176333681023e-5	2298	tags=33%, list=17%, signal=28%	11332/4830/30968/4715/4728/6622/4694/54539/4713/4696/516/521/4726/374291/5138/79993/518/4710/38/522/4706/10476/513/4709/84833/539/4722/9556/4354/9551/514/4716/4700/10654/4522/4712/5901/4695/6390/509/55967/3251/10005/4717/2987/2023/4704/11001/8654/4707/8460/706/4702/2983/11164/498/10606/572/4833/109/6576/226/4714/4708/5160/79873/506/3704/4729/7114/517/2982/158/65990/8459/9414/8833/2180/515/10632/8802/4725/29789/4724/3094/790955/7415/9605/254552/112/4718/318/205/100/4597/8876/6391
GO:2000241	regulation of reproductive process	107	0.6645215744257849	1.808298243830894	7.21726462187383e-7	3.073399966578752e-5	2.71733811573877e-5	1830	tags=27%, list=13%, signal=24%	991/9088/259266/9319/993/10549/7272/6790/10635/26271/397/3690/708/51529/5021/55840/811/8372/2175/25906/598/56729/8654/581/2827/84072/7076/5028/5139
GO:0045931	positive regulation of mitotic cell cycle	101	0.6711407441235937	1.8274543114134074	7.517408172692955e-7	3.175806643114651e-5	2.8078806967510607e-5	1449	tags=26%, list=10%, signal=23%	6241/11065/991/51514/9700/113130/9787/990/993/891/983/6491/7027/6790/26271/675/26073/51529/8877/6886/11331/5641/5087/6240/51692/1977
GO:0006310	DNA recombination	283	0.5783567218178826	1.6539475531615278	8.299183592176391e-7	3.478468839461018e-5	3.0754786440630457e-5	1576	tags=19%, list=11%, signal=18%	29128/3009/3006/7153/51659/8318/8438/9319/5888/10721/9156/4171/3007/3008/9401/80119/4173/3149/3148/8971/2237/1111/4175/10635/79035/79000/675/55010/672/4176/10189/10213/116028/8914/10856/10459/146956/4174/8607/5531/78995/79915/201254/387893/7516/5932/7468/3146/9985/125150/60/3005/7292/83990/29893
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	48	0.783331057479493	1.9495348449418173	8.606257194010962e-7	3.578992737790652e-5	3.164356571909787e-5	1955	tags=60%, list=14%, signal=52%	11315/4715/4728/6622/4694/4713/4696/4726/374291/4710/4706/4709/4722/4697/4716/4700/4712/29103/4695/4717/4704/4707/4702/4714/4708/4729/51103/4725/4724
GO:0072521	purine-containing compound metabolic process	388	0.5379261300437373	1.548735982051736	8.993214742300634e-7	3.7109210909508737e-05	3.2810006620013165e-5	2907	tags=37%, list=21%, signal=30%	11332/4830/30968/2766/4715/160428/4728/952/6622/4694/54539/4713/4696/516/521/4726/374291/5138/79993/518/4710/38/522/4706/10476/513/3418/6472/4709/84833/539/4722/4521/9556/4354/9551/514/4716/4700/10654/6470/4522/4712/5901/9540/441024/4695/6390/509/55967/3251/10005/4191/4717/2987/2023/4704/11001/8654/4707/8460/706/4702/2983/11164/498/5223/10606/572/4833/10591/51071/109/56952/6576/1716/226/4714/4708/5160/79873/9555/506/3704/23463/4729/7114/517/6888/2982/158/65990/8459/9414/1728/4190/8833/2180/515/10632/8802/4725/29789/4724/3094/5226/790955/7415/9605/254552/112/4718/2539/318/205/100/4597/8876/6391/126328/51024/6817/4509/80025/79877/4199/3417/142/50808/4719/8034/83666/4711/22934/51181/4539/55711/10059/51703/79071/3614/25796
GO:0051315	attachment of mitotic spindle microtubules to kinetochore	21	0.8911733488555079	1.940031295306176	9.502989115772321e-7	3.89110854332739e-5	3.4403129017504494e-5	179	tags=38%, list=1%, signal=38%	9212/332/81620/11004/83540/55143/1062/10403
GO:0006334	nucleosome assembly	74	0.7192486272422904	1.8950984743103627	9.852649940104795e-7	4.0034851626853297e-5	3.539670380249782e-5	469	tags=27%, list=3%, signal=26%	3009/3006/4171/3007/8347/3008/8343/3148/8971/8349/55723/8970/8339/8365/8357/10541/8294/8364/10036/8345
GO:0006163	purine nucleotide metabolic process	367	0.5423787847032046	1.5594803603696576	1.0031012247385155e-6	4.0450816812750894e-5	3.576447827596414e-5	2977	tags=38%, list=21%, signal=31%	11332/4830/30968/2766/4715/160428/4728/952/6622/4694/54539/4713/4696/516/521/4726/374291/5138/79993/518/4710/38/522/4706/10476/513/3418/4709/84833/539/4722/9556/4354/9551/514/4716/4700/10654/4522/4712/5901/9540/441024/4695/6390/509/55967/3251/10005/4191/4717/2987/2023/4704/11001/8654/4707/8460/706/4702/2983/11164/498/5223/10606/572/4833/10591/51071/109/6576/1716/226/4714/4708/5160/79873/9555/506/3704/4729/7114/517/6888/2982/158/65990/8459/9414/1728/4190/8833/2180/515/10632/8802/4725/29789/4724/3094/5226/790955/7415/9605/254552/112/4718/2539/318/205/100/4597/8876/6391/126328/51024/6817/4509/80025/79877/4199/3417/142/50808/4719/8034/83666/4711/22934/51181/4539/55711/10059/51703/79071/3614/25796/641371/9524/4535
GO:1902749	regulation of cell cycle G2/M phase transition	104	0.6770001030669313	1.8437840208915277	1.025576872921212e-6	4.104620822977151e-5	3.629089195750486e-5	1789	tags=31%, list=13%, signal=27%	5347/9212/9088/51514/63967/990/993/891/9928/1063/90381/983/4998/1111/6790/79035/26271/672/29980/79915/1017/5932/5087/57099/6240/2273/79184/8555/9555/1019/8766/641
GO:0007127	meiosis I	82	0.6901269937667454	1.838712453974328	1.1426318300375711e-6	4.5389770382761126e-5	4.013124047209725e-5	1777	tags=28%, list=13%, signal=25%	5347/9133/9700/7153/8438/9319/5888/10403/9232/6790/10635/26271/675/146956/9134/898/201254/5719/9985/83990/29893/84072/7314
GO:0033108	mitochondrial respiratory chain complex assembly	101	0.6671701059973958	1.8166426302178955	1.3255212838008208e-6	5.226481328645755e-5	4.6209790720260974e-5	2217	tags=47%, list=16%, signal=39%	4715/4728/4694/54539/4713/4696/374291/4710/4706/4709/100131801/4722/7386/25915/4716/4700/4712/4695/55967/84300/9131/4717/440957/4704/4707/10063/4702/51204/647087/28958/6834/55572/4714/4708/84233/55101/389203/79133/51103/283951/84334/4725/4724/790955/4718/51295/51287
GO:0007080	mitotic metaphase chromosome alignment	54	0.760432206415708	1.925994701130054	1.5655176142701324e-6	6.0826644239123464e-5	5.377970997619486e-5	179	tags=22%, list=1%, signal=22%	9212/332/81620/113130/11004/3833/891/83540/9928/55143/1062/10403
GO:0071103	DNA conformation change	85	0.6946964399906481	1.8587010098551564	1.5598627715686908e-6	6.0826644239123464e-5	5.377970997619486e-5	1335	tags=29%, list=10%, signal=27%	7153/51659/8318/5888/10721/4171/3159/9401/80119/4173/3149/3148/4175/79075/4176/9837/10856/4174/7150/10923/8607/5984/1763/6742/3146
GO:0051101	regulation of DNA binding	66	0.7294287531998431	1.8870938960904806	1.634750796901614e-6	6.305636588338617e-5	5.5751112226904014e-5	1443	tags=30%, list=10%, signal=27%	55355/81620/1869/4830/11315/3148/7295/1950/5468/2623/8721/10542/10459/1460/7341/84444/6612/3146/3005/65992
GO:0032508	DNA duplex unwinding	73	0.7048050978607989	1.8500167195435813	1.712976712581022e-6	6.559838159042288e-5	5.79986284130992e-5	1198	tags=29%, list=9%, signal=26%	7153/51659/8318/5888/10721/4171/3159/9401/80119/4173/4175/79075/4176/9837/10856/4174/10923/8607/5984/1763/6742
GO:1905820	positive regulation of chromosome separation	27	0.8480209433509792	1.916832698848622	1.766803050590387e-6	6.71763759878045e-5	5.939380781345579e-5	887	tags=44%, list=6%, signal=42%	11065/9212/991/332/9700/9787/64151/23397/55143/51529/10051/10592
GO:0006270	DNA replication initiation	36	0.8130868017137266	1.941334428536751	1.8557255017596813e-6	6.932453250722919e-5	6.129309448368484e-5	1128	tags=47%, list=8%, signal=43%	81620/55388/8318/990/4171/90381/4998/4173/4175/4176/23594/4174/9134/51053/898/222229/1017
GO:0090231	regulation of spindle checkpoint	20	0.887874317492462	1.9140772864935198	1.8884195403998183e-6	6.932453250722919e-5	6.129309448368484e-5	275	tags=35%, list=2%, signal=34%	9212/332/891/55143/57082/10403/4085
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	20	0.887874317492462	1.9140772864935198	1.8884195403998183e-6	6.932453250722919e-5	6.129309448368484e-5	275	tags=35%, list=2%, signal=34%	9212/332/891/55143/57082/10403/4085
GO:1903504	regulation of mitotic spindle checkpoint	20	0.887874317492462	1.9140772864935198	1.8884195403998183e-6	6.932453250722919e-5	6.129309448368484e-5	275	tags=35%, list=2%, signal=34%	9212/332/891/55143/57082/10403/4085
GO:0009259	ribonucleotide metabolic process	313	0.5519310283045873	1.584056997258849	1.8474954026846355e-6	6.932453250722919e-5	6.129309448368484e-5	2298	tags=32%, list=17%, signal=27%	11332/4830/30968/4715/4728/6622/4694/54539/4713/4696/516/521/4726/374291/5138/79993/518/4710/38/522/4706/10476/513/4709/7378/84833/539/4722/9556/4354/9551/514/4716/4700/10654/4522/4712/5901/4695/6390/509/55967/3251/10005/4717/2987/2023/4704/11001/8654/4707/8460/706/4702/2983/11164/498/10606/572/4833/109/6576/226/4714/4708/5160/79873/506/3704/4729/7114/517/2982/158/65990/8459/9414/8833/2180/515/10632/8802/4725/29789/4724/3094/7371/790955/7415/9605/254552/112/4718/318/205/100/4597/8876/6391
GO:0019693	ribose phosphate metabolic process	320	0.5490275190295147	1.5750020686514912	1.9530492659823885e-6	7.120603590975516e-5	6.295662053501989e-5	2298	tags=31%, list=17%, signal=27%	11332/4830/30968/4715/4728/6622/4694/54539/4713/4696/516/521/4726/374291/5138/79993/518/4710/38/522/4706/10476/513/4709/7378/84833/539/4722/9556/4354/9551/514/4716/4700/10654/4522/4712/5901/4695/6390/509/55967/3251/10005/4717/2987/2023/4704/11001/8654/4707/8460/706/4702/2983/11164/498/10606/572/4833/109/6576/226/4714/4708/5160/79873/506/3704/4729/7114/517/2982/158/65990/8459/9414/8833/2180/515/10632/8802/4725/29789/4724/3094/7371/790955/7415/9605/254552/112/4718/2539/318/205/100/4597/8876/6391
GO:0000281	mitotic cytokinesis	81	0.7121326319057054	1.897764549953493	2.0241040333810834e-6	7.329459707270414e-5	6.480321613495757e-5	1006	tags=22%, list=7%, signal=21%	5347/9212/332/24137/10112/9700/1058/55165/54443/55143/9493/11113/3925/26073/1072/27243/128866/375
GO:1901970	positive regulation of mitotic sister chromatid separation	17	0.9018355366823259	1.8833278261327553	3.6905674688693785e-6	1.327357475458899e-4	1.1735794561390462e-4	563	tags=47%, list=4%, signal=45%	11065/9212/991/332/9700/9787/55143/51529
GO:0032392	DNA geometric change	79	0.7000960544760488	1.8578365925320262	3.944141594383169e-6	1.4090379669061482e-4	1.2457970376889544e-4	1335	tags=30%, list=10%, signal=28%	7153/51659/8318/5888/10721/4171/3159/9401/80119/4173/3149/3148/4175/79075/4176/9837/10856/4174/10923/8607/5984/1763/6742/3146
GO:0098662	inorganic cation transmembrane transport	466	0.5081093426923945	1.4676793563536528	3.9828649035860035e-6	1.4133859921192196e-4	1.249641332205826e-4	2647	tags=30%, list=19%, signal=25%	3782/92745/7388/168620/857/9377/2621/1351/6324/6622/29796/63933/3934/6006/516/1329/521/967/2815/374291/518/56660/522/808/84561/7531/10476/513/3690/6535/53827/57419/150684/1535/539/2811/1327/1340/7386/7533/4697/30001/51312/9551/3737/6547/514/1349/83959/9002/81615/7341/7416/126306/9446/6717/509/6948/29985/1537/302/6507/533/150/6262/6532/11331/10063/773/498/4923/7384/29927/8992/91689/2273/581/6263/8996/11194/6834/10312/2281/79041/56344/196527/5025/4513/506/11261/4514/7114/517/26251/29979/784/3750/7922/9296/7351/65990/483/10367/6571/84334/515/23327/10632/64116/3954/5026/9167/27069/79714/9550/79568/51382/2539/54997/2280/6520/537/3688/2745/54499/81/11151/4241/57130/7225/488/4509/246329/84502/6007/2829/6556/292/57214/6566/8645
GO:1901989	positive regulation of cell cycle phase transition	93	0.6820988553432191	1.8501467693702498	4.0460081761208e-6	1.4262848689729153e-4	1.2610458386501288e-4	563	tags=17%, list=4%, signal=17%	6241/11065/991/51514/9700/113130/9787/990/993/891/983/6491/7027/26271/2146/51529
GO:0003272	endocardial cushion formation	12	-0.8984580727391372	-2.1547105843937047	4.307934200513546e-6	1.4900161530637676e-4	1.3173936779513145e-4	652	tags=50%, list=5%, signal=48%	4851/9241/8642/4089/7048/7046
GO:0051984	positive regulation of chromosome segregation	26	0.8418082147758508	1.8993988050160218	4.338765803586023e-6	1.4900161530637676e-4	1.3173936779513145e-4	121	tags=31%, list=1%, signal=31%	9212/332/64151/990/23397/891/55143/983
GO:0090232	positive regulation of spindle checkpoint	12	0.9428094395742032	1.849408373350399	4.316515080243614e-6	1.4900161530637676e-4	1.3173936779513145e-4	275	tags=42%, list=2%, signal=41%	9212/332/55143/10403/4085
GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	12	0.9428094395742032	1.849408373350399	4.316515080243614e-6	1.4900161530637676e-4	1.3173936779513145e-4	275	tags=42%, list=2%, signal=41%	9212/332/55143/10403/4085
GO:0090307	mitotic spindle assembly	65	0.7177699617531129	1.8526843114090292	4.431602313698628e-6	1.5121422510139612e-4	1.336956406514613e-4	219	tags=18%, list=2%, signal=18%	5347/22974/9212/991/332/24137/4605/3833/3832/55143/4751/9493
GO:0044786	cell cycle DNA replication	43	0.7719636591787453	1.8807031416260518	4.70406287312647e-6	1.5856464372604473e-4	1.4019449303403223e-4	1298	tags=44%, list=9%, signal=40%	7083/81620/8318/5888/4171/4173/144455/2237/79733/4175/26271/675/29980/9837/5111/51053/79915/1763/54962
GO:0007596	blood coagulation	167	0.5997517486194676	1.6854336176817997	4.706596601299091e-6	1.5856464372604473e-4	1.4019449303403223e-4	3096	tags=45%, list=22%, signal=35%	857/10398/2621/340205/6403/80739/388931/2623/5196/7035/2815/22915/375033/51206/1192/3690/966/71/9158/2811/5627/3998/239/81027/9002/2162/3043/1465/302/7450/150/2048/6532/5478/3673/83706/5154/60/2152/11117/710/3315/23657/2161/2153/29071/196527/5028/79001/10627/2207/7001/2923/7414/65991/2778/6915/5912/5054/2039/5359/2157/7094/50808/5265/84062/308/5270/5023/6484/10855/7056/948/6722/7057
GO:0051445	regulation of meiotic cell cycle	42	0.777355750803655	1.8975525747386865	5.192023337224441e-6	1.7381849197513016e-4	1.5368114095154237e-4	974	tags=26%, list=7%, signal=24%	991/9088/259266/9319/993/7272/10635/26271/51529/811/25906
GO:0051098	regulation of binding	210	0.5680582847997846	1.6089501673499744	5.341940145441416e-6	1.7771967121365409e-4	1.5713035783071429e-4	1460	tags=18%, list=11%, signal=16%	5347/9212/55355/81620/1869/4830/857/11315/3148/7295/1950/5468/6790/3925/2623/8721/10542/10459/9270/51053/1460/5901/7341/84444/7122/302/5792/4043/2801/5499/6612/3146/60/10211/581/3005/65992/1601
GO:0034728	nucleosome organization	93	0.6781915390639747	1.839548439620357	5.558496555529399e-6	1.8377563456573287e-4	1.6248472114921178e-4	762	tags=25%, list=5%, signal=24%	3009/3006/4171/3007/8347/3159/3008/8343/3148/8971/8349/55723/8970/8339/8365/8357/10541/8294/8364/10036/8345/92815/8208
GO:0098655	monoatomic cation transmembrane transport	480	0.49593209508837377	1.4317358381199088	5.853040123691448e-6	1.9231933690376282e-4	1.7003861204044487e-4	2647	tags=29%, list=19%, signal=24%	3782/92745/7388/168620/857/9377/2621/1351/6324/6622/29796/63933/3934/516/1329/521/967/2815/374291/518/56660/522/808/84561/7531/10476/513/3690/6535/53827/57419/150684/1535/539/2811/1327/1340/7386/7533/4697/30001/51312/9551/3737/6547/514/1349/83959/9002/81615/7341/7416/126306/9446/6717/509/6948/29985/1537/302/6507/533/150/6262/6532/11331/10063/773/498/4923/7384/29927/8992/91689/2273/581/6263/8996/11194/6834/10312/2281/79041/56344/196527/5025/4513/506/11261/4514/7114/517/26251/29979/784/3750/7922/9296/7351/65990/483/10367/6571/84334/515/23327/10632/64116/3954/5026/9167/27069/79714/9550/79568/51382/2539/54997/2280/6520/537/3688/2745/54499/81/11151/4241/57130/7225/488/4509/246329/84502/2829/6556/292/57214/6566/8645
GO:1902600	proton transmembrane transport	115	0.643932385437542	1.7649412088917642	5.951282556555213e-6	1.9434771195425398e-4	1.7183199425481666e-4	2627	tags=49%, list=19%, signal=40%	7388/9377/1351/29796/516/1329/521/374291/518/522/10476/513/539/1327/1340/7386/4697/9551/514/1349/83959/509/1537/533/11331/10063/498/7384/8992/6834/10312/4513/506/11261/4514/7114/517/9296/7351/65990/6571/84334/515/10632/3954/9167/27069/9550/51382/54997/537/81/4509/6556/292/6566
GO:0010389	regulation of G2/M transition of mitotic cell cycle	94	0.6672945962951135	1.8095688287552691	6.541617975603972e-6	2.1232336880573136e-4	1.8772512175176738e-4	383	tags=18%, list=3%, signal=18%	5347/9212/51514/63967/990/993/891/9928/1063/90381/983/4998/1111/6790/79035/26271/672
GO:0050817	coagulation	168	0.5967672741034756	1.6762919189955237	9.315257161335812e-6	3.005158416350941e-4	2.6570025370546994e-4	3096	tags=45%, list=22%, signal=35%	857/10398/2621/340205/6403/80739/388931/2623/5196/7035/2815/22915/375033/51206/1192/3690/966/71/9158/2811/5627/3998/239/81027/9002/2162/3043/1465/302/7450/150/2048/6532/5478/3673/83706/5154/60/2152/11117/710/3315/23657/2161/2153/29071/196527/5028/79001/10627/2207/7001/2923/7414/65991/2778/6915/5912/5054/2039/5359/2157/7094/50808/5265/84062/308/5270/5023/6484/10855/7056/948/6722/7057
GO:0010257	NADH dehydrogenase complex assembly	60	0.7173786467931953	1.8287431445320077	1.0050956921026871e-5	3.2036672868638347e-4	2.832513608188537e-4	2429	tags=57%, list=18%, signal=47%	4715/4728/4694/54539/4713/4696/374291/4710/4706/4709/4722/25915/4716/4700/4712/4695/55967/4717/4704/4707/4702/55572/4714/4708/84233/55101/79133/51103/4725/4724/4718/51295/126328/91942
GO:0032981	mitochondrial respiratory chain complex I assembly	60	0.7173786467931953	1.8287431445320077	1.0050956921026871e-5	3.2036672868638347e-4	2.832513608188537e-4	2429	tags=57%, list=18%, signal=47%	4715/4728/4694/54539/4713/4696/374291/4710/4706/4709/4722/25915/4716/4700/4712/4695/55967/4717/4704/4707/4702/55572/4714/4708/84233/55101/79133/51103/4725/4724/4718/51295/126328/91942
GO:0000725	recombinational repair	164	0.5978296096694671	1.6808250013099337	1.0604024597729287e-5	3.3598346984352974e-4	2.9705885950155164e-4	1370	tags=21%, list=10%, signal=19%	29128/51659/8318/8438/5888/10721/4171/9401/4173/2237/1111/4175/10635/79035/79000/675/55010/672/4176/10213/116028/8914/10856/10459/4174/8607/5531/78995/387893/7516/5932/9985/125150/60
GO:0007599	hemostasis	172	0.5948680117363527	1.670586209192489	1.1457760766489666e-5	3.6088556544393194e-4	3.1907597874167114e-4	3096	tags=45%, list=22%, signal=35%	857/10398/2621/340205/6403/80739/388931/2623/5196/7035/2815/22915/375033/51206/1192/3690/966/71/9158/2811/5627/3998/239/81027/9002/2162/3043/1465/302/7450/2821/150/2048/6532/5478/3673/83706/5154/60/2152/11117/710/3315/23657/2161/2153/29071/196527/5028/79001/10627/2207/7001/2923/7414/65991/2778/6915/5912/5054/2039/5359/2157/7094/50808/5265/4778/84062/308/5270/5023/6484/10855/7056/948/6722/7057
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	21	-0.7789780509978779	-2.1009334745185453	1.4246624589685057e-5	4.4608695700525623e-4	3.944065544302284e-4	1610	tags=57%, list=12%, signal=51%	5294/56623/5287/5290/7405/5289/8867/472/200576/3631/30849/5293
GO:0007062	sister chromatid cohesion	52	0.7392672165426131	1.8572411954538042	1.4407516385054965e-5	4.4848660653595075e-4	3.965281979537134e-4	340	tags=19%, list=2%, signal=19%	5347/991/699/9700/113130/701/157570/2237/151648/79075
GO:1902750	negative regulation of cell cycle G2/M phase transition	65	0.7062179529729231	1.8228666447849715	1.544405524510187e-5	4.779575934283561e-4	4.22584889846086e-4	596	tags=20%, list=4%, signal=19%	5347/9212/9088/51514/63967/990/90381/983/4998/1111/79035/672/29980
GO:0051302	regulation of cell division	132	0.6184511375852682	1.7128217848937992	1.858665502851136e-5	5.718888133917108e-4	5.056339192727367e-4	721	tags=16%, list=5%, signal=15%	5347/9212/332/259266/10112/990/9928/55143/146909/144455/9493/79733/6790/11113/4192/675/5473/808/26073/10474/9270
GO:0032465	regulation of cytokinesis	76	0.6823507583898266	1.800624858900252	2.023974407323643e-5	6.191733201255029e-4	5.47440385671144e-4	555	tags=20%, list=4%, signal=19%	5347/9212/332/10112/990/9928/55143/144455/9493/79733/6790/11113/675/808/26073
GO:0003197	endocardial cushion development	25	-0.7376735631191633	-2.091934685717583	2.0479413503439997e-5	6.229252461646349e-4	5.507576407451443e-4	1567	tags=36%, list=11%, signal=32%	324/4194/4851/9241/11096/8642/4089/7048/7046
GO:0051053	negative regulation of DNA metabolic process	118	0.631045395843434	1.7280533455119467	2.3518918472306617e-5	7.113136535686826e-4	6.289060077134144e-4	781	tags=16%, list=6%, signal=15%	3009/81620/3006/990/10721/3007/3008/80119/8971/1111/26271/79000/55010/116028/8914/10459/51053/10923/55611
GO:0051656	establishment of organelle localization	397	0.5143647053130475	1.4815498111168406	2.4179366774666407e-5	7.271568889353067e-4	6.429137606276153e-4	2421	tags=24%, list=17%, signal=20%	5347/9212/332/81620/9700/1058/113130/11004/3833/147841/891/83540/9928/7345/1063/6382/55143/4751/57082/1062/10403/25893/10615/151648/4085/6622/2623/11267/4131/4001/89958/54732/1072/58485/1020/27243/56288/1759/5901/128866/2624/3692/5880/79036/998/10253/10652/10959/55062/29127/29899/55930/10312/2647/1894/10726/10540/4645/8766/7314/26286/90417/5819/6571/10113/1176/22933/6209/4642/161176/10079/3965/136/51693/22919/51128/54536/54908/84946/9735/29058/3281/4134/27183/284021/8673/79643/3688/8517/54874/22820/1861/81/55968/84823
GO:0090329	regulation of DNA-templated DNA replication	44	0.7516922415538738	1.8442704717688945	2.5014348677332017e-5	7.480414494912265e-4	6.613787873231902e-4	1298	tags=41%, list=9%, signal=37%	81620/4171/90381/4173/144455/79733/4175/26271/79075/4176/8914/5111/4174/51053/1017/5984/6742/54962
GO:0000724	double-strand break repair via homologous recombination	160	0.598356822476228	1.680649134359744	2.6849979451829364e-5	7.984493889502106e-4	7.059468281630643e-4	1370	tags=21%, list=10%, signal=19%	29128/51659/8318/8438/5888/10721/4171/9401/4173/2237/1111/4175/10635/79035/79000/675/55010/672/4176/10213/116028/8914/10856/10459/4174/8607/5531/387893/7516/5932/9985/125150/60
GO:0006956	complement activation	37	0.7753494605696434	1.8498407947486184	2.7126697614739143e-5	8.021967300180915e-4	7.092600294473609e-4	1534	tags=46%, list=11%, signal=41%	3500/714/3502/713/1191/3494/3493/708/966/3507/712/3501/3503/11326/710/715/5245
GO:0042743	hydrogen peroxide metabolic process	33	0.7885939648017098	1.8621187565867285	2.9261644524067624e-5	8.605510154785192e-4	7.608538102187051e-4	1031	tags=45%, list=7%, signal=42%	10549/11315/7295/3045/25824/6622/5052/3040/3049/1535/5879/3043/2876/3039/5880
GO:0045047	protein targeting to ER	37	0.7735091875834671	1.8454502428537327	2.9641720465364488e-5	8.669388903139295e-4	7.665016321610447e-4	1649	tags=51%, list=12%, signal=45%	10952/23480/6727/28972/9789/3309/439/8266/6747/6731/9697/128866/4121/58477/29927/90637/60559/6029/6449
GO:0006302	double-strand break repair	275	0.5402133970218884	1.5449946825244185	3.03306817352922e-5	8.822416332074338e-4	7.800315101437528e-4	1423	tags=16%, list=10%, signal=15%	2305/29128/51659/113130/8318/8438/9319/5888/10721/157570/4171/9401/4173/3148/2237/1111/4175/10635/79035/79000/675/55010/672/4176/10213/116028/8914/10856/10459/146956/4174/55611/8607/5531/387893/7516/1763/5932/7468/3146/9985/5536/125150/60/79184
GO:0002385	mucosal immune response	18	0.8529814585980326	1.7941773083859476	3.063072676961837e-5	8.861269488841226e-4	7.834667012984194e-4	1364	tags=61%, list=10%, signal=55%	8347/8343/8349/85236/8970/8339/6036/2197/2867/6037/820
GO:0002455	humoral immune response mediated by circulating immunoglobulin	37	0.7724119330972552	1.842832396045244	3.107887760239898e-5	8.942317052841608e-4	7.906324993475155e-4	948	tags=35%, list=7%, signal=33%	3500/9156/714/3502/713/1191/3494/3493/708/3507/712/3501/3503
GO:0034501	protein localization to kinetochore	15	0.8956707341212979	1.8478530414091154	3.1883325342402805e-5	9.07566528329466e-4	8.024224464164534e-4	146	tags=27%, list=1%, signal=26%	9212/7272/983/57082
GO:1903083	protein localization to condensed chromosome	15	0.8956707341212979	1.8478530414091154	3.1883325342402805e-5	9.07566528329466e-4	8.024224464164534e-4	146	tags=27%, list=1%, signal=26%	9212/7272/983/57082
GO:0051987	positive regulation of attachment of spindle microtubules to kinetochore	11	0.9291751924386477	1.8035714309781417	3.2947674076069175e-5	9.312411752992186e-4	8.233543203304046e-4	114	tags=36%, list=1%, signal=36%	9212/332/891/55143
GO:0007076	mitotic chromosome condensation	18	0.8510155704978232	1.7900422222305943	3.306492243688753e-5	9.312411752992186e-4	8.233543203304046e-4	1140	tags=39%, list=8%, signal=36%	5347/113130/64151/23397/10051/10592/387893
GO:0046854	phosphatidylinositol phosphate biosynthetic process	59	-0.5670684705830273	-1.9873528815408397	3.368228045238013e-5	9.436356781474708e-4	8.343128858869339e-4	1722	tags=36%, list=12%, signal=31%	51447/5294/56623/5287/23049/129303/3707/5290/7405/5289/23167/8867/472/200576/3631/8394/9655/8396/30849/5293/9807
GO:0060317	cardiac epithelial to mesenchymal transition	18	-0.7820480257869828	-2.0527835256261735	3.399204252166677e-5	9.473279703813205e-4	8.375774158962367e-4	1110	tags=39%, list=8%, signal=36%	10439/4851/9241/27250/4089/7048/7046
GO:0051255	spindle midzone assembly	12	0.9177091825082034	1.800171885421224	4.050246212270374e-5	0.00112288857228725	9.927988385450023e-4	219	tags=42%, list=2%, signal=41%	9212/332/24137/55143/9493
