entrez_id	gene_symbol	gene_name	log2FoldChange	pvalue	padj	rank_metric
28568	TRBV19	T cell receptor beta variable 19	0.16763720825451883	0.32274371918259875	0.45337877769424023	0.4911422006521873
84913	ATOH8	atonal bHLH transcription factor 8	0.1808050148874021	0.32297719577777273	0.4536245863002133	0.4908281405094625
5164	PDK2	pyruvate dehydrogenase kinase 2	0.0702544664214883	0.3230458969433964	0.4536389191120035	0.49073577063111196
55735	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11	0.05692354195654063	0.3234662733672309	0.4541058924625046	0.4901709949151809
64951	MRPS24	mitochondrial ribosomal protein S24	0.10933487423365988	0.3235143076430389	0.45413222115517543	0.4901065075980148
28951	TRIB2	tribbles pseudokinase 2	0.13475360719265303	0.32361176431166105	0.45419064296402795	0.48997569879409997
10786	SLC17A3	solute carrier family 17 member 3	0.1799564657203545	0.32361449357804467	0.45419064296402795	0.4899720360708541
7942	TFEB	transcription factor EB	0.11565994076105812	0.3240051172294255	0.4545965442265919	0.4894481306361279
247	ALOX15B	arachidonate 15-lipoxygenase type B	0.9242194309473176	0.32434009296970684	0.4549620007199198	0.4889993631393321
342510	CD300E	CD300e molecule	0.13319677415889022	0.3245313717467899	0.4550288887235409	0.4887433145247272
51809	GALNT7	polypeptide N-acetylgalactosaminyltransferase 7	0.09618842893722722	0.32453446596130303	0.4550288887235409	0.48873917380367604
101928812	LINC02696	long intergenic non-protein coding RNA 2696	0.1751310326511305	0.32513281137547	0.45574422995332486	0.4879392006660888
54795	TRPM4	transient receptor potential cation channel subfamily M member 4	0.16807294226524955	0.32535040159019574	0.45592561697361184	0.48764865286650677
6303	SAT1	spermidine/spermine N1-acetyltransferase 1	0.10805195045957726	0.3255170550734326	0.45607674111914537	0.48742625216418123
1573	CYP2J2	cytochrome P450 family 2 subfamily J member 2	0.17994479956933404	0.32602852432214474	0.4565046864888024	0.48674440173028516
79676	OGFOD2	2-oxoglutarate and iron dependent oxygenase domain containing 2	0.12774119085608684	0.326059715343064	0.45650714794826885	0.4867028549350617
8420	SNHG3	small nucleolar RNA host gene 3	0.10545570713942634	0.32646905608930904	0.4569377614875423	0.4861579764303435
219333	USP12	ubiquitin specific peptidase 12	0.09436382799796968	0.32648512397194995	0.4569377614875423	0.4861366022115045
105378268	LOC105378268	uncharacterized LOC105378268	0.17199632275424093	0.3266977633170392	0.45707940954284815	0.48585383884073285
4601	MXI1	MAX interactor 1, dimerization protein	0.13920207625054148	0.328405303102823	0.45896253839653856	0.4835898384901804
100506804	TMEM30A-DT	TMEM30A divergent transcript	0.1390007840756318	0.3286756625351566	0.45924967046347026	0.4832324529551879
55150	C19orf73	chromosome 19 open reading frame 73	0.155553259394861	0.3287469056781107	0.45927233782594207	0.48313832626871406
100507290	ZNF865	zinc finger protein 865	0.15028319358703443	0.3295042870159547	0.4598772840695658	0.4821389306442923
51025	PAM16	presequence translocase associated motor 16	0.1255278858672098	0.3295051901993597	0.4598772840695658	0.48213774022872924
117583	PARD3B	par-3 family cell polarity regulator beta	0.17758100915247815	0.3295342446904677	0.4598772840695658	0.48209944751207867
64782	AEN	apoptosis enhancing nuclease	0.09165846387531008	0.3296004453281276	0.4599282867331767	0.4820122101927076
55726	INTS13	integrator complex subunit 13	0.09486790021382284	0.32965063110510945	0.4599569349082626	0.4819460884772202
54949	SDHAF2	succinate dehydrogenase complex assembly factor 2	0.08098691193387465	0.32978526270083885	0.46006200975805095	0.48176875581918116
55343	SLC35C1	solute carrier family 35 member C1	0.09770969130800627	0.33017658139780776	0.4605250699172661	0.4812537334063083
729236	RPS13P2	ribosomal protein S13 pseudogene 2	0.16354615855840912	0.3303491559402124	0.4607038787380188	0.48102679849990865
79594	MUL1	mitochondrial E3 ubiquitin protein ligase 1	0.06340718364463509	0.3308726135242873	0.4613299384899044	0.48033917810305
375690	WASH5P	WASP family homolog 5, pseudogene	0.16459630419852456	0.3311892638109147	0.4615225050949943	0.47992375021822825
57730	ANKRD36B	ankyrin repeat domain 36B	0.1255174684542823	0.3312196240973455	0.4615233464872724	0.47988394004926516
1820	ARID3A	AT-rich interaction domain 3A	0.11573833731675878	0.33245276078159186	0.4628673536555198	0.4782700561936172
6091	ROBO1	roundabout guidance receptor 1	0.1710732477787563	0.3327769494685995	0.4630693061419324	0.47784676370730966
79137	RETREG2	reticulophagy regulator family member 2	0.07639416129428428	0.3329498392835795	0.46326832396952705	0.47762119040733214
654434	SNHG20	small nucleolar RNA host gene 20	0.1015104896299684	0.3331549192014069	0.4634289503868898	0.4773537697701389
26063	DECR2	2,4-dienoyl-CoA reductase 2	0.09069607289124136	0.3333936099851517	0.4637193875768724	0.4770427283675899
64968	MRPS6	mitochondrial ribosomal protein S6	0.1023190437763752	0.33362130716340965	0.4639112851088832	0.47674622036046377
127255	LRRIQ3	leucine rich repeats and IQ motif containing 3	0.173765755363191	0.33374906778063235	0.46400574052327065	0.4765799386859233
64077	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	0.09925882117501685	0.3341356824336272	0.4644183559947627	0.476077143468279
9014	TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B	0.08935594415764304	0.33427768782085626	0.4645406672906301	0.47589261048391185
653658	RPS23P8	ribosomal protein S23 pseudogene 8	0.165897253458804	0.33431353502888544	0.4645406672906301	0.4758460401906696
101928784	RORA-AS1	RORA antisense RNA 1	0.13021958476743117	0.335251661903748	0.4656356475442941	0.4746290605939227
152756	FAM218A	family with sequence similarity 218 member A	0.17523890135300085	0.33550502320133196	0.4659458192919645	0.474300973163279
63891	RNF123	ring finger protein 123	0.0830393614739257	0.33595246650089244	0.4664273026318634	0.4737221660527551
26229	B3GAT3	beta-1,3-glucuronyltransferase 3	0.06774287145205692	0.33610893103593703	0.46653387509999855	0.4735199473695807
55526	DHTKD1	dehydrogenase E1 and transketolase domain containing 1	0.07505681136191081	0.3362716279598513	0.4667179373295117	0.47330977360202514
92521	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1	0.13020057677484648	0.3369666335195007	0.46763346974023295	0.47241310089656063
84331	MCRIP2	MAPK regulated corepressor interacting protein 2	0.08053985149333366	0.337019605097346	0.46763346974023295	0.47234483462438714
11260	XPOT	exportin for tRNA	0.07050890105009096	0.33717706485221843	0.4678071630609095	0.4721419742219132
9373	PLAA	phospholipase A2 activating protein	0.05891015024669004	0.3372435957370987	0.46785761805745985	0.4720562888390006
9610	RIN1	Ras and Rab interactor 1	0.15182166373202954	0.3374618926857316	0.46811859006848205	0.47177526203503223
90835	CFAP119	cilia and flagella associated protein 119	0.14412859642744913	0.33750714526397113	0.46813949410160904	0.4717170284155748
340526	RTL5	retrotransposon Gag like 5	0.14818771373026882	0.3382467523230797	0.4689016904999158	0.47076636458972354
5426	POLE	DNA polymerase epsilon, catalytic subunit	0.10023163298499783	0.3382873999832903	0.4689016904999158	0.47071417785386455
101927609	LOC101927609	uncharacterized LOC101927609	0.12684217369231093	0.3382985117146394	0.4689016904999158	0.4706999128107228
975	CD81	CD81 molecule	0.11913095875186422	0.33851211251436064	0.46911390860415775	0.4704257869373749
2213	FCGR2B	Fc gamma receptor IIb	0.1406373950193662	0.3389872261509934	0.46956255046904594	0.4698166667428133
109729180	SNHG26	small nucleolar RNA host gene 26	0.11828077165039524	0.3394260028082509	0.4701283535949251	0.4692548902341268
54814	QPCTL	glutaminyl-peptide cyclotransferase like	0.11947385486037808	0.33952882218793634	0.4701553102276336	0.46912335308930514
51195	RAPGEFL1	Rap guanine nucleotide exchange factor like 1	0.12648703635260852	0.3395364042462749	0.4701553102276336	0.46911365491608153
847	CAT	catalase	0.11246343162562412	0.3407343789480986	0.47160362461940114	0.46758404537487397
50813	COPS7A	COP9 signalosome subunit 7A	0.07565475851476328	0.34078850545315204	0.47163645217974376	0.46751506209329424
2529	FUT7	fucosyltransferase 7	0.16133657222028178	0.3411252095618081	0.47200025818901176	0.46708618452392636
80008	TMEM156	transmembrane protein 156	0.12283836399840375	0.34117335452130704	0.47200025818901176	0.46702489437507594
3930	LBR	lamin B receptor	0.08188784897415764	0.3411948776232115	0.47200025818901176	0.46699749754165576
4598	MVK	mevalonate kinase	0.07573504537329866	0.34126440330957947	0.47200025818901176	0.4669090098534135
326307	RPL3P4	ribosomal protein L3 pseudogene 4	0.230412991256865	0.3413342324532884	0.4720547432323231	0.46682015408867633
10681	GNB5	G protein subunit beta 5	0.09760329324399424	0.34147182782085767	0.4721187421555984	0.46664512075737974
56852	RAD18	RAD18 E3 ubiquitin protein ligase	0.08288802713768392	0.342335388298018	0.4730779940854308	0.4655482041394891
401409	RAB19	RAB19, member RAS oncogene family	0.15510729569941897	0.3425434117576944	0.4733049725043956	0.46528438098299835
23232	TBC1D12	TBC1 domain family member 12	0.14128483503032865	0.3425957080729198	0.4733350643337775	0.4652180820357832
5833	PCYT2	phosphate cytidylyltransferase 2, ethanolamine	0.0790359086686155	0.34347556753399	0.47425496772475606	0.4641041501984652
23061	TBC1D9B	TBC1 domain family member 9B	0.08765072698023241	0.3437698262814459	0.47447914556199894	0.46373224531781704
85417	CCNB3	cyclin B3	0.16873197547789048	0.3438456377836279	0.4745124870561499	0.4636364809875584
4942	OAT	ornithine aminotransferase	0.10625548814708348	0.34391545642109606	0.47452439543556624	0.46354830545874154
56897	WRNIP1	WRN helicase interacting protein 1	0.06572196477003121	0.34414966612525044	0.4747630811707404	0.4632526474382494
11073	TOPBP1	DNA topoisomerase II binding protein 1	0.06904079766635268	0.34441434273093524	0.4750437043803295	0.4629187711579887
2967	GTF2H3	general transcription factor IIH subunit 3	0.10259378886624412	0.3444965299435374	0.4751148123265397	0.4628151483106764
6483	ST3GAL2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	0.09633684550381788	0.34460348809416147	0.475220067603845	0.4626803309147462
100303755	PET117	PET117 cytochrome c oxidase chaperone	0.1171981240491802	0.34472077755685127	0.47527449023596313	0.4625325393180728
64105	CENPK	centromere protein K	0.17122312762044717	0.34476552479979505	0.47527449023596313	0.46247616842092304
56998	CTNNBIP1	catenin beta interacting protein 1	0.08293605480492536	0.34480017510434224	0.4752800138525016	0.4624325222938727
84759	PCGF1	polycomb group ring finger 1	0.07892309484398935	0.34483655419363785	0.47528791926982344	0.46238670327907494
57089	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7	0.11683591975322064	0.34503887705324976	0.47540621353137275	0.46213196829350606
79852	EPHX3	epoxide hydrolase 3	0.1663539882977395	0.3451122054566288	0.47545659145783553	0.4620396809034513
259230	SGMS1	sphingomyelin synthase 1	0.0979309461501737	0.3457472993794023	0.47612009352521795	0.4612412034650839
79091	METTL22	methyltransferase 22, Kin17 lysine	0.07703536540206837	0.34625096087307405	0.47664439541505094	0.46060901272519944
5730	PTGDS	prostaglandin D2 synthase	0.1673479370563354	0.34629446794897945	0.47666198064329707	0.4605544462455782
401494	HACD4	3-hydroxyacyl-CoA dehydratase 4	0.0995246368713006	0.3465215742398943	0.47688993934878093	0.4602697212782665
5739	PTGIR	prostaglandin I2 receptor	0.12885802584216086	0.3471287867904757	0.4776408342015861	0.45950936954420696
55239	OGFOD1	2-oxoglutarate and iron dependent oxygenase domain containing 1	0.07399867387411155	0.34773841987518217	0.47821141473697343	0.4587473236451792
729515	TMEM242	transmembrane protein 242	0.06324142233472806	0.34781675372456883	0.47824803637128216	0.4586495026240152
7398	USP1	ubiquitin specific peptidase 1	0.0833125241095109	0.3478857403638267	0.47825809546560466	0.4585633723683168
9976	CLEC2B	C-type lectin domain family 2 member B	0.1105642057528972	0.3479259551468871	0.47827098859596023	0.4585131718370345
105378663	RRAGC-DT	RRAGC divergent transcript	0.14816537738359667	0.3483437507668802	0.4787593825158302	0.45799197623549587
5780	PTPN9	protein tyrosine phosphatase non-receptor type 9	0.07591466112959741	0.3484065082942809	0.47876184492285784	0.45791374089200726
64115	VSIR	V-set immunoregulatory receptor	0.118999166941601	0.3486240700292469	0.47901836695195066	0.45764263122486853
64786	TBC1D15	TBC1 domain family member 15	0.07484257340240838	0.34872869883441837	0.4791196845532668	0.4575123106321817
7756	ZNF207	zinc finger protein 207	0.05069739077544948	0.34958975112637225	0.4799200778872396	0.45644130800132654
11137	PWP1	PWP1 homolog, endonuclein	0.04770824557700248	0.3497231156720319	0.4800447999449148	0.4562756611507864
55508	SLC35E3	solute carrier family 35 member E3	0.08241283198447151	0.3498625673547129	0.4801671019973097	0.45610252125226647
79823	CAMKMT	calmodulin-lysine N-methyltransferase	0.06577712791286591	0.35056055684021836	0.4809973670021043	0.45523694993728914
112268105	SBNO1-AS1	SBNO1 antisense RNA 1	0.13046568745536094	0.35154922361022045	0.48201277034958623	0.4540138568586779
130540	FLACC1	flagellum associated containing coiled-coil domains 1	0.11912472781502692	0.3516036772536713	0.4820448187222171	0.45394659149750693
197187	SNAI3-AS1	SNAI3 antisense RNA 1	0.09987763646163007	0.3524693402502098	0.4828099273575984	0.45287865438678326
57178	ZMIZ1	zinc finger MIZ-type containing 1	0.096223179252388	0.35247303723211393	0.4828099273575984	0.45287409918087723
130026	ICA1L	islet cell autoantigen 1 like	0.10208814802936628	0.3526803966212915	0.48305130268423097	0.4526186794757095
9258	MFHAS1	multifunctional ROCO family signaling regulator 1	0.11198869325195432	0.3527578873594112	0.4831147755359354	0.4525232670183377
56061	UBFD1	ubiquitin family domain containing 1	0.06320540349704364	0.3528870310731985	0.4832489715650105	0.45236430207313244
55255	WDR41	WD repeat domain 41	0.1063210497851501	0.3533983604497782	0.4838210407428775	0.451735469682865
100129917	PCGF3-AS1	PCGF3 antisense RNA 1	0.09120628074206528	0.353518363998375	0.483907415990898	0.4515880212560203
10978	CLP1	cleavage factor polyribonucleotide kinase subunit 1	0.10637514970818238	0.353724881251553	0.4840556477964495	0.4513343905380897
147727	ILF3-DT	ILF3 divergent transcript	0.08407350303639702	0.3537569805140397	0.4840556477964495	0.45129498166180865
5337	PLD1	phospholipase D1	0.1458180312025749	0.35430095395340727	0.48471445671847463	0.4506276783296988
28661	TRAV22	T cell receptor alpha variable 22	0.16833610554252676	0.35453275128991396	0.48498879630504194	0.45034363904937547
55759	WDR12	WD repeat domain 12	0.08376721365558489	0.3551434074269841	0.4857161986066488	0.4495962427817513
9440	MED17	mediator complex subunit 17	0.08293804658299934	0.35543013210069113	0.4859592162272319	0.44924575703059993
92999	ZBTB47	zinc finger and BTB domain containing 47	0.15939379010558466	0.35546966485569975	0.4859653356577675	0.44919745526586213
9950	GOLGA5	golgin A5	0.066033226966146	0.3554972726223746	0.4859653356577675	0.4491637268318139
8507	ENC1	ectodermal-neural cortex 1	0.14831773158185538	0.35634044894368894	0.4869462874992613	0.44813487718312445
100130520	CD300H	CD300H molecule (gene/pseudogene)	0.15729777369536763	0.3566519224767901	0.48732898578231126	0.4477554306400419
3554	IL1R1	interleukin 1 receptor type 1	0.16586604123893295	0.35670952663229266	0.4873647602243533	0.4476852918150323
89887	ZNF628	zinc finger protein 628	0.15261367523670957	0.35691825569817004	0.4874732374397267	0.44743123812947544
27111	SDCBP2	syndecan binding protein 2	0.12628757445477168	0.3569712129464566	0.4874732374397267	0.44736680507153026
388796	SNHG17	small nucleolar RNA host gene 17	0.1163325559390634	0.3571251263463994	0.48763189626134823	0.44717959296122195
22845	DOLK	dolichol kinase	0.10886660615234364	0.35738757072603927	0.4879043413397473	0.4468605555208046
195828	ZNF367	zinc finger protein 367	0.13359207642255294	0.35793148627373106	0.4885178944126689	0.446200096207724
81622	UNC93B1	unc-93 homolog B1, TLR signaling regulator	0.1109256499814433	0.3579830962209357	0.4885453429288792	0.4461374800357136
90850	ZNF598	zinc finger protein 598, E3 ubiquitin ligase	0.09790103329770408	0.35807820083562225	0.4886321392715556	0.44602211725944135
79441	HAUS3	HAUS augmin like complex subunit 3	0.12076465429084823	0.35863545052700824	0.48930646003464967	0.44534678335358485
9016	SLC25A14	solute carrier family 25 member 14	0.0655800789963691	0.35881533138005234	0.4895088213303379	0.44512900879542944
26040	SETBP1	SET binding protein 1	0.1239803701261358	0.3588574565951738	0.4895232323475062	0.4450780252586316
65999	LRRC61	leucine rich repeat containing 61	0.1316405256845705	0.358965246527904	0.4896272072507072	0.44494759591127986
54926	UBE2R2	ubiquitin conjugating enzyme E2 R2	0.07579558636775438	0.35911710071844605	0.48975675090145815	0.444763913807849
23080	AVL9	AVL9 cell migration associated	0.08673792506764767	0.359123373823487	0.48975675090145815	0.4447563275606231
752	FMNL1	formin like 1	0.08099993111000132	0.3595014513490362	0.4901217372687298	0.4442993519803881
26258	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6	0.07941617649700392	0.35978475259751685	0.49035689919046455	0.44395724566827327
59345	GNB4	G protein subunit beta 4	0.12778519401613506	0.3598531348307482	0.49040700476451143	0.44387470963963777
11070	TMEM115	transmembrane protein 115	0.09897348230317	0.3606186356543156	0.49127756161602415	0.44295183403981653
28626	TRBJ2-3	T cell receptor beta joining 2-3	0.12668460900040113	0.36077650752308166	0.4914494670369749	0.4427617499140893
100874246	ARHGAP31-AS1	ARHGAP31 antisense RNA 1	0.14483351990344215	0.36084526055482014	0.4914849602019868	0.4426789944770741
51634	RBMX2	RNA binding motif protein X-linked 2	0.07603481402735401	0.36169820215745446	0.49240227468288583	0.44165364991971107
79912	PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1	0.08194949485676535	0.36261765543064617	0.4933941429712538	0.44055105443400816
7204	TRIO	trio Rho guanine nucleotide exchange factor	0.12067642027371832	0.36303862400553955	0.4938369635437571	0.44004716752550604
142686	ASB14	ankyrin repeat and SOCS box containing 14	0.14756075297953142	0.363078770416796	0.4938482617876442	0.43999914398267786
28584	TRBV10-2	T cell receptor beta variable 10-2	0.1636693302555135	0.363304784752262	0.4940257067777997	0.43972888240752767
51143	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1	0.0805250487341477	0.36358566387240054	0.49436430671175	0.4393932492780509
55621	TRMT1	tRNA methyltransferase 1	0.06562640941805713	0.3639137311489858	0.4947236366132675	0.4390015573576259
55351	STK32B	serine/threonine kinase 32B	0.16020262993281756	0.36409184857410903	0.494922398894341	0.4387890441061896
10473	HMGN4	high mobility group nucleosomal binding domain 4	0.07490742744121129	0.364148603269602	0.4949561683210522	0.4387213514888344
145389	SLC38A6	solute carrier family 38 member 6	0.07405641122885863	0.3643774492328252	0.4951842421089347	0.43844850869354607
79033	ERI3	ERI1 exoribonuclease family member 3	0.0545718647215352	0.3645797117188368	0.4952817140018533	0.4382075028058737
6453	ITSN1	intersectin 1	0.1303791478572536	0.36461982697175327	0.4952928285454451	0.4381597193609455
23510	KCTD2	potassium channel tetramerization domain containing 2	0.06839683485462114	0.3648600084608594	0.49557568361747345	0.4378737361326867
5870	RAB6A	RAB6A, member RAS oncogene family	0.07099061364414935	0.3649162240187131	0.4956086369991455	0.43780682765982976
55502	HES6	hes family bHLH transcription factor 6	0.10783508753209282	0.3650422048670003	0.4957363275971609	0.4376569210744277
116092	DNTTIP1	deoxynucleotidyltransferase terminal interacting protein 1	0.10991723072190124	0.3653783465140345	0.4960889828854553	0.43725719389677736
2068	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit	0.08489830385799901	0.3660054505201345	0.49672277997821174	0.4365124470832061
7293	TNFRSF4	TNF receptor superfamily member 4	0.1407538970781472	0.3664431981432721	0.4972035695216647	0.4359933351968593
93974	ATP5IF1	ATP synthase inhibitory factor subunit 1	0.07284511163320401	0.36665025269561086	0.49744099189196334	0.43574801135220653
160364	CLEC12A	C-type lectin domain family 12 member A	0.15132653298933638	0.3669877117462975	0.4977682036891189	0.435348477464864
11212	PLPBP	pyridoxal phosphate binding protein	0.07218413820400489	0.36731162964038994	0.4980333399530071	0.43496532101846663
57333	RCN3	reticulocalbin 3	0.11326285346428012	0.36744158582348224	0.4981659961645288	0.43481169323540453
100128398	ZNF606-AS1	ZNF606 antisense RNA 1	0.11751999261892083	0.36859105268547415	0.49963695399682995	0.43345521121268116
100418910	ACTG1P14	actin gamma 1 pseudogene 14	0.150070473594917	0.3686876169241598	0.49963695399682995	0.433341448756289
57610	RANBP10	RAN binding protein 10	0.0753077122336514	0.36879634281023344	0.49974063227212306	0.4332133943028174
22978	NT5C2	5'-nucleotidase, cytosolic II	0.08552830149932349	0.3689602859546354	0.4998443178577393	0.43302037779478325
106480750	RNU6-60P	RNA, U6 small nuclear 60, pseudogene	0.1473984917485932	0.369146024678453	0.4999960564809018	0.43280180411950003
65258	MPPE1	metallophosphoesterase 1	0.05258418889875339	0.3692067245963171	0.5000212619175113	0.4327303974931534
7408	VASP	vasodilator stimulated phosphoprotein	0.08936102324370916	0.3692291110729372	0.5000212619175113	0.432704065284453
124976	SPNS2	SPNS lysolipid transporter 2, sphingosine-1-phosphate	0.1625887197361072	0.3700368018348549	0.5010713110231011	0.4317550812330254
79658	ARHGAP10	Rho GTPase activating protein 10	0.08838649040337976	0.3703168021409135	0.501362919099648	0.43142658254537875
124245	ZC3H18	zinc finger CCCH-type containing 18	0.0558510298485089	0.3703781667367657	0.5014022314818221	0.4313546222741643
6202	RPS8	ribosomal protein S8	0.06734094410037808	0.3704397773027128	0.5014418699568053	0.43128238555502235
134218	DNAJC21	DnaJ heat shock protein family (Hsp40) member C21	0.05025888308667643	0.3710225851599205	0.5021431322714107	0.4305996528868899
54863	TOR4A	torsin family 4 member A	0.12959478367470337	0.3710886397804524	0.5021887097979947	0.43052234060184985
5452	POU2F2	POU class 2 homeobox 2	0.10000833386086697	0.3725040909511619	0.503796516450342	0.42886895333781105
8490	RGS5	regulator of G protein signaling 5	0.14961453637305974	0.3726452997349145	0.5039192401283329	0.4287043522602803
100506392	SLC16A1-AS1	SLC16A1 antisense RNA 1	0.11171135920812247	0.3726598120097987	0.5039192401283329	0.42868743945288496
10988	METAP2	methionyl aminopeptidase 2	0.05611376261745383	0.3730235941650109	0.5043232170065655	0.428263697704446
2120	ETV6	ETS variant transcription factor 6	0.0724702166245281	0.37328480461741953	0.504588401570174	0.427959688630144
57143	ADCK1	aarF domain containing kinase 1	0.07942542339466013	0.3733788640977681	0.5046715627151532	0.4278502698510772
6236	RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator	0.14518681916489828	0.3737794803107262	0.505081001883548	0.4273845441354398
9689	BZW1	basic leucine zipper and W2 domains 1	0.074806032124855	0.37460404614864906	0.5058426567791701	0.4264275360623799
196385	DNAH10	dynein axonemal heavy chain 10	0.15417890558641895	0.37467654116679133	0.505896505048919	0.42634349762077095
102723701	LOC102723701	uncharacterized LOC102723701	0.1390498948554713	0.3747584930586703	0.5059236344919966	0.42624851606015246
8487	GEMIN2	gem nuclear organelle associated protein 2	0.08651400400610887	0.3747618721262765	0.5059236344919966	0.42624460019479776
100506714	NUP50-DT	NUP50 divergent transcript	0.11302540431601112	0.37506240621130066	0.5062412253361129	0.4258964644901807
79944	L2HGDH	L-2-hydroxyglutarate dehydrogenase	0.0900811045407609	0.37537655894805205	0.5064889455662712	0.4255328511535867
10871	CD300C	CD300c molecule	0.13278420827587212	0.3757227726178194	0.5069119870652731	0.4251324814803112
25953	PNKD	PNKD metallo-beta-lactamase domain containing	0.13307444952993563	0.37586196994649845	0.5069996165105878	0.4249716143710989
9728	SECISBP2L	SECIS binding protein 2 like	0.0616437309080208	0.3758857891847356	0.5069996165105878	0.42494409300210956
6130	RPL7A	ribosomal protein L7a	0.06917990405673577	0.3759609091692645	0.5070224826361562	0.42485730883469475
9474	ATG5	autophagy related 5	0.05716486614155104	0.3762209959374416	0.5072752887933337	0.4245569712382432
109617001	SNORA1B	small nucleolar RNA, H/ACA box 1B	0.1471322639221118	0.3765861198050202	0.5075469862857025	0.4241356912316686
5339	PLEC	plectin	0.09955930553168683	0.377068351272889	0.5079828530104147	0.42357991799044437
9879	DDX46	DEAD-box helicase 46	0.04951490988308774	0.37710603285376626	0.5079828530104147	0.42353651979765916
63893	UBE2O	ubiquitin conjugating enzyme E2 O	0.09696730672591648	0.37751664355093906	0.5083152306168126	0.423063896901031
729732	LOC729732	uncharacterized LOC729732	0.15446578353512636	0.3776831372786498	0.5084952655548489	0.4228724050329896
8537	BCAS1	brain enriched myelin associated protein 1	0.14671929964523456	0.3778573670546805	0.50868568379638	0.4226721059590931
150928	PTMAP5	prothymosin alpha pseudogene 5	0.10415767663778654	0.3779782155680333	0.5088042113747783	0.42253322961045536
201931	TMEM192	transmembrane protein 192	0.05794889623364936	0.3780858162508522	0.5089048867526441	0.4224096147282599
10446	LRRN2	leucine rich repeat neuronal 2	0.14196918870694542	0.3782855069967808	0.509083115459547	0.4221802972266747
93183	PIGM	phosphatidylinositol glycan anchor biosynthesis class M	0.08617190661999191	0.3787850541840535	0.5095365299561725	0.42160716539592274
654841	MFF-DT	MFF divergent transcript	0.13189085561380184	0.37953910515659567	0.5104609539128828	0.4207434706808106
23464	GCAT	glycine C-acetyltransferase	0.14836191058642997	0.3795542812861711	0.5104609539128828	0.4207261054673867
11091	WDR5	WD repeat domain 5	0.06797734251177057	0.3795709981610108	0.5104609539128828	0.4207069780672189
58478	ENOPH1	enolase-phosphatase 1	0.04675324306801128	0.379716567359283	0.5106124466570556	0.42054045380634564
6764	DENND2B	DENN domain containing 2B	0.15684266508739284	0.3797881886054206	0.5106644824681468	0.4204585459266846
57558	USP35	ubiquitin specific peptidase 35	0.10191702430238328	0.3800202909835165	0.5108879876184745	0.42019321383869945
27344	PCSK1N	proprotein convertase subtilisin/kexin type 1 inhibitor	0.15524419142911397	0.3801846635932465	0.511026648076027	0.42000540627952876
10231	RCAN2	regulator of calcineurin 2	0.14973168691800628	0.38079363411389394	0.5115783445365689	0.41931032050898454
55647	RAB20	RAB20, member RAS oncogene family	0.15185163814937086	0.3808126869531354	0.5115783445365689	0.4192885913223431
2620	GAS2	growth arrest specific 2	0.1446292927705419	0.3808306618967908	0.5115783445365689	0.4192680924396172
126364	LRRC25	leucine rich repeat containing 25	0.13385295341262793	0.3810980383161404	0.511848854717989	0.4189632867320788
28971	AAMDC	adipogenesis associated Mth938 domain containing	0.09493010220538646	0.3818108052792795	0.5126588594609982	0.4181517851965051
8763	CD164	CD164 molecule	0.07587447201784135	0.3818376527271676	0.5126588594609982	0.4181212483746114
132720	FAM241A	family with sequence similarity 241 member A	0.10742862454770535	0.3820485738414074	0.5128590427800094	0.4178814171663158
26524	LATS2	large tumor suppressor kinase 2	0.12615755040292231	0.38232826897260264	0.5131012764354994	0.4175635894909838
10026	PIGK	phosphatidylinositol glycan anchor biosynthesis class K	0.07427792517473825	0.3828515458998083	0.5136257656695812	0.41696959494747293
9021	SOCS3	suppressor of cytokine signaling 3	0.14555503504517123	0.38303817790937944	0.5138317020735578	0.4167579371826855
83938	LRMDA	leucine rich melanocyte differentiation associated	0.12246785340569095	0.3832149900364414	0.5139799805832934	0.41655751117287126
347734	SLC35B2	solute carrier family 35 member B2	0.07416069295395239	0.3833684591035067	0.5141413576044436	0.4163836207244549
28987	NOB1	NIN1 (RPN12) binding protein 1 homolog	0.05969518232917699	0.3836933642526893	0.5143991770731448	0.4160157116001207
79741	CCDC7	coiled-coil domain containing 7	0.1064525498765728	0.3837784627400771	0.5144243329961625	0.41591940108462694
56261	GPCPD1	glycerophosphocholine phosphodiesterase 1	0.1074280000159886	0.3840062020784528	0.5146358712994482	0.4156617612921132
6352	CCL5	C-C motif chemokine ligand 5	0.1445106994604611	0.3843152899459824	0.514887266346227	0.41531233682871815
55161	TMEM33	transmembrane protein 33	0.09211021340977515	0.3844081928241274	0.5149124337768561	0.415207364863032
83480	PUS3	pseudouridine synthase 3	0.08858905567499586	0.38476807506931615	0.5152609950202982	0.4148009693691789
